"file","genotype","foci_no","foci_per_strand","total_SC_length","total_pixel_distance","foci_location_along","fractional_distance_between_two","pass_fail","foci_location_x","foci_location_y","foci_location_x_line","foci_location_y_line"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_018-crop-158-SYCP3.jpeg","Fancm-/-","2","2","31.2132034355964","21.142135623731","27.3847763108502","0.677345908033901","pass","130.181818181818","48.3636363636364","130","49"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_018-crop-159-SYCP3.jpeg","Fancm-/-","1","2","19.6568542494924","6","6.41421356237309","0.305237039652718","pass","99.5","53","99","54"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_018-crop-159-SYCP3.jpeg","Fancm-/-","2","2","19.6568542494924","6","12.4142135623731","0.305237039652718","pass","104.636363636364","54.9090909090909","105","54"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_019-crop-160-SYCP3.jpeg","Fancm-/-","1","2","24.5563491861041","11.4852813742386","5.82842712474619","0.467711274473075","pass","127","129","127","129"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_019-crop-160-SYCP3.jpeg","Fancm-/-","2","2","24.5563491861041","11.4852813742386","17.3137084989848","0.467711274473075","pass","119.125","136.125","119","136"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_019-crop-161-SYCP3.jpeg","Fancm-/-","1","2","37.3137084989848","13.2426406871193","16.6568542494924","0.354900148493136","pass","57.6666666666667","23.6666666666667","57","23"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_019-crop-161-SYCP3.jpeg","Fancm-/-","2","2","37.3137084989848","13.2426406871193","29.8994949366117","0.354900148493136","pass","54","35.2","54","35"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_021-crop-163-SYCP3.jpeg","Fancm-/-","1","2","61.9411254969543","11.2426406871193","23.5563491861041","0.18150526967212","pass","33.8461538461538","99.3846153846154","34","99"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_021-crop-163-SYCP3.jpeg","Fancm-/-","2","2","61.9411254969543","11.2426406871193","34.7989898732233","0.18150526967212","pass","37.3333333333333","109","37","109"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_021-crop-164-SYCP3.jpeg","Fancm-/-","1","2","37.9705627484771","15.0710678118655","7.24264068711928","0.396914523276849","pass","63.7142857142857","50","64","50"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_021-crop-164-SYCP3.jpeg","Fancm-/-","2","2","37.9705627484771","15.0710678118655","22.3137084989848","0.396914523276849","pass","54","52.5","54","52"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_022-crop-167-SYCP3.jpeg","Fancm-/-","1","2","33.7279220613579","10.8284271247462","3.41421356237309","0.321052305121173","pass","117.384615384615","48.3846153846154","118","48"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_022-crop-167-SYCP3.jpeg","Fancm-/-","2","2","33.7279220613579","10.8284271247462","14.2426406871193","0.321052305121173","pass","120.5","58.2","120","58"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_027-crop-174-SYCP3.jpeg","Fancm-/-","1","2","33.556349186104","6","22.7279220613579","0.178803718089948","pass","108.375","96.75","109","97"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_027-crop-174-SYCP3.jpeg","Fancm-/-","2","2","33.556349186104","6","28.7279220613579","0.178803718089948","pass","108","102.8","109","103"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_027-crop-175-SYCP3.jpeg","Fancm-/-","1","2","40.1126983722081","23.2132034355964","10.0710678118655","0.578699623251464","pass","57.3333333333333","46.1111111111111","58","46"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_027-crop-175-SYCP3.jpeg","Fancm-/-","2","2","40.1126983722081","23.2132034355964","33.2842712474619","0.578699623251464","pass","42.125","62.125","42","62"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_028-crop-178-SYCP3.jpeg","Fancm-/-","1","2","30.142135623731","13.4852813742386","4.41421356237309","0.447389711949328","pass","120.5","38","120","39"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_028-crop-178-SYCP3.jpeg","Fancm-/-","2","2","30.142135623731","13.4852813742386","17.8994949366117","0.447389711949328","pass","127","49.5","127","49"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_029-crop-179-SYCP3.jpeg","Fancm-/-","1","2","35.7989898732233","21.5563491861041","7","0.602149648982906","pass","104.5","39.7142857142857","104","40"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_029-crop-179-SYCP3.jpeg","Fancm-/-","2","2","35.7989898732233","21.5563491861041","28.5563491861041","0.602149648982906","pass","90.1666666666667","43.9444444444444","90","44"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_030-crop-181-SYCP3.jpeg","Fancm-/-","1","2","36.3847763108502","21.8994949366117","4.41421356237309","0.601886205085204","pass","57","39.5","57","39"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_030-crop-181-SYCP3.jpeg","Fancm-/-","2","2","36.3847763108502","21.8994949366117","26.3137084989848","0.601886205085204","pass","76.2857142857143","40","76","40"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_033-crop-188-SYCP3.jpeg","Fancm-/-","1","2","29.2132034355964","18.142135623731","6.24264068711928","0.621025204022119","pass","123.666666666667","34.6666666666667","124","36"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse594_fancm_fvb_x_fancm_bl6_725--_slide01_033-crop-188-SYCP3.jpeg","Fancm-/-","2","2","29.2132034355964","18.142135623731","24.3847763108502","0.621025204022119","pass","127.5","48","128","48"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse647_fancm_bl6_exon2_VT_144++_010-crop-197-SYCP3.jpeg","Fancm+/+","1","2","51.142135623731","18.8284271247462","6.41421356237309","0.368158796951167","pass","106","94.75","106","95"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse647_fancm_bl6_exon2_VT_144++_010-crop-197-SYCP3.jpeg","Fancm+/+","2","2","51.142135623731","18.8284271247462","25.2426406871193","0.368158796951167","pass","106","113.5","104","113"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse647_fancm_bl6_exon2_VT_144++_012-crop-200-SYCP3.jpeg","Fancm+/+","1","2","28.7279220613579","4","19.8994949366117","0.139237359091155","pass","68.5","38","68","39"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse647_fancm_bl6_exon2_VT_144++_012-crop-200-SYCP3.jpeg","Fancm+/+","2","2","28.7279220613579","4","23.8994949366117","0.139237359091155","pass","72","38.5","72","39"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse647_fancm_bl6_exon2_VT_144++_020-crop-208-SYCP3.jpeg","Fancm+/+","1","2","27.142135623731","17.4852813742386","3.82842712474619","0.644211701563779","pass","92.5","25","93","25"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse647_fancm_bl6_exon2_VT_144++_020-crop-208-SYCP3.jpeg","Fancm+/+","2","2","27.142135623731","17.4852813742386","21.3137084989848","0.644211701563779","pass","108","30.2","108","31"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse647_fancm_bl6_exon2_VT_144++_022-crop-210-SYCP3.jpeg","Fancm+/+","1","2","46.9705627484771","24.3137084989848","7.41421356237309","0.517637155619837","pass","100.25","85.75","98","87"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse647_fancm_bl6_exon2_VT_144++_022-crop-210-SYCP3.jpeg","Fancm+/+","2","2","46.9705627484771","24.3137084989848","31.7279220613579","0.517637155619837","pass","86.5","104","86","104"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse647_fancm_bl6_exon2_VT_144++_029-crop-214-SYCP3.jpeg","Fancm+/+","1","2","21.3137084989848","10.6568542494924","1","0.5","pass","58.5","91.5","58","91"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse647_fancm_bl6_exon2_VT_144++_029-crop-214-SYCP3.jpeg","Fancm+/+","2","2","21.3137084989848","10.6568542494924","11.6568542494924","0.5","pass","63","99","62","100"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse647_fancm_bl6_exon2_VT_144++_045-crop-235-SYCP3.jpeg","Fancm+/+","1","2","40.8700576850888","3.82842712474619","16.3137084989848","0.0936731519746048","pass","102","76","102","77"
"~/Documents/svi/imaging/test-data-all/crops/pachytene/MLH3rabbit488_SYCP3mouse647_fancm_bl6_exon2_VT_144++_045-crop-235-SYCP3.jpeg","Fancm+/+","2","2","40.8700576850888","3.82842712474619","20.142135623731","0.0936731519746048","pass","100.083333333333","79.0833333333333","100","80"
